Title,Sub Title,Price,Discount Price,Shipping Price,Shipping From,Url
"MACBOOK PRO RETIA 13"" A1706 2017 I7 3.5GHZ, 16G RAM, 512G SSD, MOJAVE, ADOBE CS6",Pre-Owned,$649.00,,+$90.00 , United States,https://www.ebay.com/itm/325192222500?hash=item4bb6f78724:g:Zz4AAOSwQcligvmj
"Apple MacBook Pro 13.3"" i5-8257U 1.4GHZ 8 128GB SSD - MUHN2LL/A",Parts Only,$431.88,,+$49.00 , United States,https://www.ebay.com/itm/403542734707?epid=14032813598&hash=item5df5057773:g:AzoAAOSwkf9iMMGq
"Apple MacBook Pro 15"" 2018 i7 2.7GHz 16GB 512GB Faulty Display For Parts #0006",Parts Only,$455.99,,+$121.80 , United States,https://www.ebay.com/itm/275307288487?hash=item401997d7a7:g:vCoAAOSwRU9iewRf
"New ListingMacbook Pro 15” i9 2.3Ghz 512GB, 16GB RAM, Radeon Pro 560X, 2880x1800 retina",Pre-Owned,"$1,180.00",,+$86.50 , United States,https://www.ebay.com/itm/125330627781?hash=item1d2e499cc5:g:KpUAAOSwlANijGco
"APPLE MACBOOK AIR 2020 13.3"" - MGNE3LL/A (See Description) - GOLD",Parts Only,$529.89,,+$66.00 , United States,https://www.ebay.com/itm/403656949850?epid=19042413524&hash=item5dfbd4405a:g:VQIAAOSw12RieTPW
"APPLE MACBOOK AIR 13.3"" SPACE GRAY - MWTJ2LL/A (BROKEN LCD SCREEN)",Parts Only,$431.88,,+$49.00 , United States,https://www.ebay.com/itm/403459290293?epid=18037475331&hash=item5df00c34b5:g:QF0AAOSwIIxiAugi
"Apple MacBook Pro 13.3"" Intel Core i7 512Gb - Space Grey- MXK52LL/A",Parts Only,$584.72,,+$66.00 , United States,https://www.ebay.com/itm/403466285078?epid=24038045804&hash=item5df076f016:g:jxYAAOSw9N5iBuFs
"New ListingAPPLE MACBOOK PRO (TOUCH BAR) 13.3"" (NO OS)",Parts Only,"$2,000.00",,+$66.00 , United States,https://www.ebay.com/itm/403678073784?epid=2303862850&hash=item5dfd1693b8:g:AzsAAOSw29Nh8GPl
"UPGRADED MacBook Pro 13"" Retina, 2013 ME864LL/A, Core i5, 8gb RAM, NEW 1tb SSD",Pre-Owned,$744.00,20% off,+$81.60 , United States,https://www.ebay.com/itm/125234674739?epid=24051384240&hash=item1d28917c33:g:tKoAAOSwvmJiRhUq&amdata=enc%3AAQAHAAAA4K4adS%2BGglSdGoVWmV%2B52izvn2DtI3%2F6IlJHnlTcXp%2FPFGzBCq%2BeL%2FfI0EAfJ0KiUvYFkXsEASXp5OG%2BlDN6OlHam6ILhrGqxMyx2wU34okLbScUK3z%2FyFUpgytNtM4lbA3Drdwx8ckNsd%2FIPTRPhqdg%2FZmbhJH42v4T4udp2JKSVtJO1h1492lkapypu6fVLc32c3%2FcPFtyOrbDnFYH5HFZawGnxWF5hwWzqkEgzJqCAPSy%2FsmpVbG35bfsilbdtrI96CrHalec47C69qQY9UIHEaScJlEpzX7G4cIw6AxO%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Pro A1211  15.4"" Laptop - MA609LL/A (October, 2006) AS IS",Parts Only,$49.45,10% off,+$79.00 , United States,https://www.ebay.com/itm/275176926860?epid=98843026&hash=item4011d2ae8c:g:~FwAAOSwZYZiExmJ&amdata=enc%3AAQAHAAAA4M3buYgpZjwtcXuablHBJBKsSlcNYhKcJnlgR2Gd60FPvQyi74TyEuuNJLd7xMTpqOBvJJJvkXDTnnL6XH%2FkcIgr%2BhC0%2FuRy5wJcDSLxFM07ainCvFca3umigDL2zlUqTOy2XPFSlHuH9whCFJILz9H7jVSlkbdvW5zDlYwfpMNDGkchTNZhf3t9nwLkGcx%2BJHPztq0BEep1meHJV0Erz7nGhBLxgQLfdGxB%2ByJ%2FEO8z%2FFPoJkXfWEHz8i5KmsP3TYdRGIChgTqZRKyxDQy13%2B%2BB%2FJV3dNQUYeUfpi0gvw%2Bc%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Pro 16"" (1TB SSD, Intel Core i9 9th Gen., 2.30 GHz, 16GB) Laptop -",Pre-Owned,"$1,889.92",,Free International Shipping, United States,https://www.ebay.com/itm/255337286082?epid=6035192020&hash=item3b7349c9c2:g:gGQAAOSwK0ph5aTL&amdata=enc%3AAQAHAAAA4HVDZNG86sFiBc3ORUYBXj1ebDvrRPJDClXrMGyzij5U4IhH3%2BqELC4%2BNcMpCPbWBWVqJkG2Hpe3xxtEI08X0yi6dWWFCiDUt4vjbaqQ5qc54Kv%2FOP6SdGdT1aBWu1G4khvkv33ftF4%2B1Mquz3xziYHCrK2wkY8g7dvnKjtJdmYxHablmTgWH5u9Bv1Oo0e2SDP0%2FigxvmDiyGP3qha%2BCgnZE5CX8PFwCmzTAkRXqf9%2BN0jxEUW2xH8UsA%2BHyr2qpKLHsgskxTwC%2F1Q6bf3IhYdgTuxJLMvoaiLDV9sbTB3u%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook 13"" Laptop 2.4GHz Intel Core 2 Duo 6GB RAM 500GB SSHD Choose OS",Pre-Owned,$159.99,,+$91.40 , United States,https://www.ebay.com/itm/175290318265?hash=item28d01dfdb9:g:ORMAAOSwudxiiTfT&amdata=enc%3AAQAHAAAA4JM%2F5wLv5lFOiQPZWoHvzHjFsj4ZdJO1J5vJ4sKCiLlYGo1aq83UnUC6i%2FerR7fN7WRiouRO0WZj4dE4jJHEXzuzlO6YjYPHj0MAxHb110hVBr4vfb3H4%2BeJqqzVn%2Fos9FwUu6iSx0TmbXeEXhX%2BvMFzxLGfJnQgjJ5uuqO9plH6F%2BBV0pX6ul%2B8Je5B%2BqGBTSRYdJ6onnSo%2F9uaObShi7KS6EGG41Hy4s5GE%2FCEEVzgXCSRk8JJ1GUosAjlnIQTAOPNtmQWVuBueNQvi0M9Nxo9voCYNJa%2FUPGV9k6xYyBe%7Ctkp%3ABFBMnOnekp9g
Apple MacBook Air - 8GB 256GB -2560X1600 MGN63LL/A,Parts Only,$494.88,,+$49.00 , United States,https://www.ebay.com/itm/403526829912?epid=15042414801&hash=item5df412c758:g:scgAAOSwse5iJ4cW
MacBook Pro 2017 13 inch 256gb,Pre-Owned,$600.00,,+$49.00 , United States,https://www.ebay.com/itm/294853177515?hash=item44a69e70ab:g:W9UAAOSwGJFiJ9k5
"//Apple MacBook Air Laptop Core i5 1.4GHz 4GB RAM 128GB SSD 11"" MD711LL/B (2014)",Pre-Owned,$399.99,,+$239.99 , United States,https://www.ebay.com/itm/124744878315?epid=2206430545&hash=item1d0b5fc8eb:g:790AAOSwkSdgr8nW
"Apple MacBook Pro 15"" 2018 i7 2.6GHz 6-Core 16GB 512GB #22427 READ LISTING",Pre-Owned,$805.99,,+$121.80 , United States,https://www.ebay.com/itm/275102063338?hash=item400d5c5aea:g:~PAAAOSwfSFh2~0p
APPLE MACBOOK PRO TOUCH BAR 13.3'' i5-8279U 8GB 512GB - MV972LL/A,Parts Only,$519.87,,+$49.00 , United States,https://www.ebay.com/itm/403572297679?epid=7032116099&hash=item5df6c88fcf:g:eOsAAOSwtAxiQ2nG
a1278 macbook pro for parts Password protected,Parts Only,$149.99,,+$65.00 , United States,https://www.ebay.com/itm/175063726260?hash=item28c29c78b4:g:ukAAAOSwRL5ht6eW
"Apple MacBook Pro A1278 13"" Laptop - MD101LL/A (Mid-2012)",Pre-Owned,$400.00,,+$112.00 , United States,https://www.ebay.com/itm/174960579730?epid=20019725604&hash=item28bc769492:g:BzMAAOSw7Jlg-gwH&amdata=enc%3AAQAHAAAA4ElBs9OYlwcPsDkz3pfT%2FLXgGUwCJLkXfWEoQwu4ckyGiTxNaocVr5f4Bc6caOonWo3B6qkDEr%2F%2BcHsNGV03qpzo9DsV9%2BjIM7rZe%2FpnKQk%2FGH%2BzWufmYW2LSeLuV2p25BKLjlAPxbCs9YkbVHotJY2fXfIpg2jYczGEFTiuH63uU32NvIRcRg%2F2neKi8iAzN%2F2xEp%2FArkONyyDhnl7x8QD8od82TgBgTyYmH0Pc0LrH8u5Xlf8wkgRrYUyZTNiC0CcStkgXWgQiMPOrZjyfSYUARs0gMXRwsBfXWZS2piXY%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Pro 13.3"" - Intel Core i5 - 8GB RAM - 256GB - Silver - 2015 model",Pre-Owned,$550.00,,+$101.10 , United States,https://www.ebay.com/itm/373825558226?hash=item5709bd56d2:g:rWQAAOSwJ~5huPsi&amdata=enc%3AAQAHAAAA4CnaDdLq1zj6Ez%2BzqeTMILs9%2BRXEOpKl2036EWlpq15pvLEqk1v%2FBPeI0YpxH3c6Gz5162FGMZiCzXBx9FMmRvi59Y7OP2nUT902bDr1DIt5BoXgvXKXDTu8prrrnXaa1eVOjP7ppsPynqqtPpXxEJ3%2B8htPvBz%2Bqyd2zPfxqXbA8eEhsluTVtvVhAzOf6SxY8t3sph78PAp0AOFdJ4LapLWI8IjtyhT8%2BgW7MQWtHQtsiV49o%2F7JFkMPv%2B%2F2BCqeVGdYxGaAgFEPvo3O4JVYldz%2BDt%2Bc7oNcIzSiGgLC2Kc%7Ctkp%3ABFBMnOnekp9g
"Apple 15.4"" MacBook Pro with Touch Bar Mid 2017, Space Gray, 2TB SSD, i7 3.1ghz",Pre-Owned,"$1,199.99",,+$370.36 , United States,https://www.ebay.com/itm/175239011979?hash=item28cd0f1e8b:g:LW0AAOSwgiZiVZhx
"Apple MacBook Pro 15.4"" 2011 A1286 i7-2635QM 2.0GHz 16GB RAM 1TB HDD OS 10.12.6",Pre-Owned,$249.60,,+$97.39 , United States,https://www.ebay.com/itm/284325396142?hash=item42331d3eae:g:17MAAOSw9L9gv5yI
"New ListingApple MacBook Air A1304 13.3"" Laptop - MB543LL/A (October, 2008)",Pre-Owned,$79.95,,+$27.00 , United States,https://www.ebay.com/itm/314009175835?epid=78114261&hash=item491c67c71b:g:pGYAAOSw4GliaglP
"Apple MacBook Pro 13in (512GB SSD, M1, 8GB) Laptop - Space Gray",Pre-Owned,"$1,099.00",,+$101.10 , United States,https://www.ebay.com/itm/134097728566?epid=24042406150&hash=item1f38d8f436:g:xSUAAOSwcdZiZzFR
"Apple MacBook Pro 13"" i5 8GB RAM 256GB SSD - MPXT2LL/A - (June 2017 Edition)",Parts Only,$494.10,,+$49.00 , United States,https://www.ebay.com/itm/402682459843?epid=238296338&hash=item5dc1beb6c3:g:FWYAAOSwFSpgIL2k
"MACBOOK PRO A1398 15"" 2015,I7 2.8GHZ,16G RAM,512G SSD,2GVIDEO, MOJAVE, ADOBE CS6",Pre-Owned,$749.00,,+$95.00 , United States,https://www.ebay.com/itm/325185868335?hash=item4bb696922f:g:h2IAAOSwIn1ifDq5
2017 Apple MacBook Pro A1707 i7 7820HQ2.9GH 16GB 512GB Rad 4GB Pro 560 Touch Bar,Pre-Owned,$769.00,,+$86.83 , United States,https://www.ebay.com/itm/373770842450?hash=item57067a7152:g:jQcAAOSwkYNg3JdO
Apple Mac iBook A1005 Untested,Parts Only,$42.00,,+$70.00 , United States,https://www.ebay.com/itm/325178015027?hash=item4bb61ebd33:g:YJoAAOSwtwph1OHX
"MacBook Pro 2019 13 inch touch bar, model #A2159. PLEASE READ Description!",Pre-Owned,$650.00,,+$13.00 , United States,https://www.ebay.com/itm/175231273470?hash=item28cc9909fe:g:djcAAOSwJGlhhJ2n
"13"" APPLE MACBOOK AIR M1 512GB SSD 16GB RAM 8-CORE 8-CORE GPU",Open Box,"$1,396.87",,+$134.00 , United States,https://www.ebay.com/itm/325182261998?hash=item4bb65f8aee:g:M4MAAOSweENfnZjy
Apple MacBook Pro A1278 13 inch Laptop 8 GB Ram 750GB HD 2.3 GHz i5 Early 2011,Pre-Owned,$200.00,,+$85.00 , United States,https://www.ebay.com/itm/115350686332?epid=0&hash=item1adb6fca7c:g:TjoAAOSwFrRiGQZ2
"Apple MacBook Air 13.3"" Retina Core i5 1.6GHz 128GB SSD 8GB RAM French Keyboard",Brand New,"$1,199.95",20% off,+$120.00 , United States,https://www.ebay.com/itm/332402791104?epid=27031084395&hash=item4d64c012c0:g:PaMAAOSwA3xcJBOF
Macbook Air Retina 13in 2020 16 GB RAM Intel Core i5 1TB STORAGE 1YR APPLE CARE,Pre-Owned,"$1,000.00",,+$86.75 , United States,https://www.ebay.com/itm/185435341827?hash=item2b2ccec403:g:CvYAAOSwrzdiiUl5
"Apple 2012 A1466 MacBook Air 13"" 256 GB SSD, Intel Core i5, 1.8GHz, 4GB",Pre-Owned,$189.99,,+$319.38 , United States,https://www.ebay.com/itm/175277515705?hash=item28cf5aa3b9:g:Lr4AAOSwOKtie9fn
"MACBOOK PRO TOUCH BAR 13.3"" i5 16GB 1TB SSD - MWP52LL/A (See Description)",Parts Only,$829.00,,+$66.00 , United States,https://www.ebay.com/itm/403585958631?epid=16038046092&hash=item5df79902e7:g:bjsAAOSwwTZiXb4Q
macbook lot for parts,Parts Only,$100.00,,+$112.00 , United States,https://www.ebay.com/itm/284525120608?hash=item423f04cc60:g:IIwAAOSwKophVpgy
"Apple MacBook Air A1466 5,1 11"" 1.7 GHz i5-3317U 4GB RAM 128GB SSD 10.15 Grade B",Pre-Owned,$144.49,15% off,+$162.05 , United States,https://www.ebay.com/itm/374061803477?hash=item5717d227d5:g:6mgAAOSwzxhidW-X
"Apple MacBook Pro 15"" Retina i7-4770HQ 2.2GHz 16GB RAM 500GB HDD OS X Yosemite",Pre-Owned,$369.00,,+$278.23 , United States,https://www.ebay.com/itm/265699590201?hash=item3ddcee0039:g:fmIAAOSwCF1ihpil
Apple Macbook Pro 2011-intel Core i7 @ 2GHz 16GB RAM 1TB SSD Solid State Drive,Pre-Owned,$350.00,,+$84.00 , United States,https://www.ebay.com/itm/313904919230?hash=item491630f2be:g:FGoAAOSwVTJhdxfL&amdata=enc%3AAQAHAAAA4C7sFwMWG8%2FKNMVJcU9JiHGX9%2BY7o5fD9rVeZK9GJR5RG3VrRbzRmyHZg93GbVaNUMORNRQ55lGr6eWRBA5pwsS0U3QhG29rChKF2r9X8WOfIqrNWJvKzPpbG0mvuIVtgQ8XoKzuFfcDb11MACosfFj4FV7AaKuEueiE4Vp8vzMboHUaNY7R7HCrzPWbGBT5XffqGRLPu4qmNbf3ZRiroviTFsqKfs9BSbQMGmjO0thKyEiFE1TDVmXQCjTryPs92FUO2PniFvC5hLYdDQkIigP%2B1Y4dyisVWqZBgBnSTkfg%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook A1342 13.3"" Laptop - MC207LL/A (October, 2009) - w/ Box - Works!",Pre-Owned,$80.96,10% off,+$79.00 , United States,https://www.ebay.com/itm/275176917133?epid=85150888&hash=item4011d2888d:g:7ugAAOSwh2liExUj&amdata=enc%3AAQAHAAAA4Gc8TVEN4ymzw5h6MC7MQHxVjTbEwhwkSRTz1vBo3Y80On09SRFvMISnm6m9DjTLr11GopQFRcsXz9JQK4N1edABJsiriVA6yc3iSnPAPyHY7Py1Vg7hw0cZ8HMy%2BUJk5cuUlSZInGjHwWG0s47%2BKvkBqDQexKbol%2BuBlZER%2FZj9aNRE%2FR7%2FBr%2BxBOB8zxidKLDsDIUjnC2NTKKqqDiN496QoB6RLZFl48Ljg18qeBZcdELLxuC1LPcpK3hhskNYsfZsQaxT2HZGXaVNoM7yCjjI86kignREkDr6VEkmj0wI%7Ctkp%3ABFBMnunekp9g
